model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,stored_attack_success,quantized_attack_success,dinov3_similarity,dinov3_distance,idsim_similarity,idsim_distance,clean_path,attack_path,source_prompt,prompt_correct_labels,prompt_correct_label_names,prompt_label_match,prompt_corrected_success
vim-small,42,1d4133f5bc7af193,140,910,140,139,True,True,0.7178844213485718,0.2821155786514282,0.5842348337173462,0.4157651662826538,data/nips2017/images/1d4133f5bc7af193.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0042/images/final_selected.png,coated in wet silt,[],[],False,True
vim-small,43,1d5361e858fe8462,498,522,498,727,True,True,0.9133749604225159,0.08662503957748413,0.8367739915847778,0.16322600841522217,data/nips2017/images/1d5361e858fe8462.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0043/images/final_selected.png,shift to evening glow,[],[],False,True
vim-small,44,1dc0533f87996962,565,852,565,819,True,True,0.8861674666404724,0.11383253335952759,0.8111692070960999,0.18883079290390015,data/nips2017/images/1dc0533f87996962.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0044/images/final_selected.png,add light drizzle,[],[],False,True
vim-small,45,01dd15caa1b2c7b4,303,550,303,302,True,True,0.6612861156463623,0.3387138843536377,0.7947207689285278,0.20527923107147217,data/nips2017/images/01dd15caa1b2c7b4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0045/images/final_selected.png,place in mossy undergrowth,[],[],False,True
vim-small,46,1df5e1adad21d618,404,555,404,977,True,True,0.7717709541320801,0.22822904586791992,0.7759832739830017,0.2240167260169983,data/nips2017/images/1df5e1adad21d618.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0046/images/final_selected.png,place in open desert,[],[],False,True
vim-small,47,1dfbeffd999f280e,581,568,581,866,True,True,0.7165194749832153,0.28348052501678467,0.6978901028633118,0.30210989713668823,data/nips2017/images/1dfbeffd999f280e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0047/images/final_selected.png,place in studio setting,[],[],False,True
vim-small,48,1e4bb9fd37654da6,819,537,819,413,True,True,0.33806633949279785,0.6619336605072021,0.7954089641571045,0.2045910358428955,data/nips2017/images/1e4bb9fd37654da6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0048/images/final_selected.png,shift to open field,[],[],False,True
vim-small,49,1e33aa336b89dcff,538,587,538,884,True,True,0.8695096969604492,0.13049030303955078,0.8176050186157227,0.18239498138427734,data/nips2017/images/1e33aa336b89dcff.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0049/images/final_selected.png,a photo of dome in the background,[538],"[""dome""]",False,True
vim-small,50,1e408a8d1e2cdc74,768,778,768,562,True,True,0.8896386027336121,0.11036139726638794,0.8649435639381409,0.13505643606185913,data/nips2017/images/1e408a8d1e2cdc74.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0050/images/final_selected.png,change light to dusk,[],[],False,True
vim-small,51,1e26772fc8c493bb,415,13,415,582,True,True,0.900582492351532,0.09941750764846802,0.8899639248847961,0.11003607511520386,data/nips2017/images/1e26772fc8c493bb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0051/images/final_selected.png,dim the ambient light,[],[],False,True
vim-small,52,1e77361718213a43,439,434,439,974,True,True,0.8227818012237549,0.17721819877624512,0.8207029104232788,0.1792970895767212,data/nips2017/images/1e77361718213a43.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0052/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,53,1ebff1b3c8de66de,336,809,336,970,True,True,0.2885498106479645,0.7114501893520355,0.2602063715457916,0.7397936284542084,data/nips2017/images/1ebff1b3c8de66de.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0053/images/final_selected.png,place in alpine meadow,[],[],False,True
vim-small,54,1ef172b89f4a39cf,50,535,50,49,True,True,0.7248308658599854,0.27516913414001465,0.7452641725540161,0.2547358274459839,data/nips2017/images/1ef172b89f4a39cf.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0054/images/final_selected.png,change lighting to dusk,[],[],False,True
vim-small,55,1f3f949ccbc81c93,303,665,303,114,True,True,0.8338409662246704,0.1661590337753296,0.8672903776168823,0.13270962238311768,data/nips2017/images/1f3f949ccbc81c93.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0055/images/final_selected.png,place in damp mossy ground,[],[],False,True
vim-small,56,1f7c25207bc3e303,475,978,475,566,True,True,0.8959771394729614,0.10402286052703857,0.6758653521537781,0.3241346478462219,data/nips2017/images/1f7c25207bc3e303.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0056/images/final_selected.png,coated in aged brass,[458],"[""brass""]",False,True
vim-small,57,1f4227ce24232867,33,941,33,973,True,True,0.7450887560844421,0.25491124391555786,0.644512414932251,0.355487585067749,data/nips2017/images/1f4227ce24232867.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0057/images/final_selected.png,covered in algae growth,[],[],False,True
vim-small,58,1f71668ab3dbe81b,708,966,708,562,True,True,0.6891440153121948,0.3108559846878052,0.5920283198356628,0.40797168016433716,data/nips2017/images/1f71668ab3dbe81b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0058/images/final_selected.png,a photo of pedestal in the background,[708],"[""pedestal""]",False,True
vim-small,59,01f824264783f58d,967,677,967,968,True,True,0.6342152953147888,0.3657847046852112,0.6318093538284302,0.3681906461715698,data/nips2017/images/01f824264783f58d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0059/images/final_selected.png,coated in fine sugar,[],[],False,True
vim-small,60,01fa4be27dd11b5d,450,828,450,428,True,True,0.6463253498077393,0.35367465019226074,0.8452207446098328,0.15477925539016724,data/nips2017/images/01fa4be27dd11b5d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0060/images/final_selected.png,shift to open field,[],[],False,True
vim-small,62,2abcab3d77d4767e,442,519,442,517,True,True,0.9154549241065979,0.0845450758934021,0.7538451552391052,0.24615484476089478,data/nips2017/images/2abcab3d77d4767e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0062/images/final_selected.png,a photo of bell cote in the background,"[442,494]","[""bell cote"",""chime""]",False,True
vim-small,64,2b741c5c635a7295,107,633,107,618,True,True,0.7196752429008484,0.2803247570991516,0.5420847535133362,0.4579152464866638,data/nips2017/images/2b741c5c635a7295.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0064/images/final_selected.png,coated in pearlescent film,[],[],False,True
vim-small,65,2ba52bcf59097dc8,970,849,970,825,True,True,0.7911957502365112,0.20880424976348877,0.7726842164993286,0.2273157835006714,data/nips2017/images/2ba52bcf59097dc8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0065/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,66,2bc6c55a0ab24f86,785,696,785,830,True,True,0.49046576023101807,0.5095342397689819,0.6499109268188477,0.35008907318115234,data/nips2017/images/2bc6c55a0ab24f86.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0066/images/final_selected.png,place in bright studio,[],[],False,True
vim-small,67,2c54b60a2851b8ed,656,576,656,436,True,True,0.9405504465103149,0.05944955348968506,0.8508018851280212,0.14919811487197876,data/nips2017/images/2c54b60a2851b8ed.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0067/images/final_selected.png,a photo of minivan in the background,[656],"[""minivan""]",False,True
vim-small,68,2c065d2dc6b2cf44,933,462,933,931,True,True,0.7062956094741821,0.29370439052581787,0.6364399194717407,0.3635600805282593,data/nips2017/images/2c065d2dc6b2cf44.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0068/images/final_selected.png,coated in fine dust,[],[],False,True
vim-small,69,2c9398f44d099e0f,521,481,521,122,True,True,0.7440634965896606,0.25593650341033936,0.7276506423950195,0.27234935760498047,data/nips2017/images/2c9398f44d099e0f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0069/images/final_selected.png,place in rustic kitchen,[],[],False,True
vim-small,70,2d23b1dab7e3e9c0,510,970,510,536,True,True,0.8117632865905762,0.18823671340942383,0.7475454807281494,0.2524545192718506,data/nips2017/images/2d23b1dab7e3e9c0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0070/images/final_selected.png,a photo of container ship in the background,[510],"[""container ship""]",False,True
vim-small,71,2d95297e468bdf9b,865,525,865,760,True,True,0.8608106374740601,0.13918936252593994,0.8064115643501282,0.19358843564987183,data/nips2017/images/2d95297e468bdf9b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0071/images/final_selected.png,shift to twilight setting,[],[],False,True
vim-small,72,02dbe78a73db2808,974,254,974,972,True,True,0.3382381200790405,0.6617618799209595,0.46503084897994995,0.53496915102005,data/nips2017/images/02dbe78a73db2808.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0072/images/final_selected.png,place in arid plain,[],[],False,True
vim-small,73,2e9b377877f64b3d,498,705,498,442,True,True,0.6106326580047607,0.38936734199523926,0.8368774652481079,0.1631225347518921,data/nips2017/images/2e9b377877f64b3d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0073/images/final_selected.png,a photo of cinema in the background,[498],"[""cinema""]",False,True
vim-small,74,2e854fca826e54b3,857,595,857,887,True,True,0.8833710551261902,0.11662894487380981,0.8843624591827393,0.11563754081726074,data/nips2017/images/2e854fca826e54b3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0074/images/final_selected.png,introduce subtle haze,[],[],False,True
vim-small,76,02eb799d147d5f91,624,772,624,818,True,True,0.7419725656509399,0.25802743434906006,0.769393801689148,0.23060619831085205,data/nips2017/images/02eb799d147d5f91.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0076/images/final_selected.png,a photo of library in the background,[624],"[""library""]",False,True
vim-small,77,2ed718f6db9785f8,518,842,518,51,True,True,0.8146573305130005,0.1853426694869995,0.7934536933898926,0.20654630661010742,data/nips2017/images/2ed718f6db9785f8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0077/images/final_selected.png,shift to twilight setting,[],[],False,True
vim-small,78,2ee4c1b2b9bcc6c8,762,784,762,532,True,True,0.8518939018249512,0.14810609817504883,0.7729793190956116,0.22702068090438843,data/nips2017/images/2ee4c1b2b9bcc6c8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0078/images/final_selected.png,a photo of restaurant in the background,[762],"[""restaurant""]",False,True
vim-small,79,2efe4916e679e875,865,925,865,570,True,True,0.6082472205162048,0.39175277948379517,0.7757558226585388,0.22424417734146118,data/nips2017/images/2efe4916e679e875.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0079/images/final_selected.png,shift to dimly lit cellar,[],[],False,True
vim-small,80,2f7d5ff922af55c4,480,632,480,884,True,True,0.43523484468460083,0.5647651553153992,0.43492013216018677,0.5650798678398132,data/nips2017/images/2f7d5ff922af55c4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0080/images/final_selected.png,place in marble hall,[],[],False,True
vim-small,81,2fc17ec1fad5d947,873,928,873,974,True,True,0.8362486958503723,0.16375130414962769,0.8925233483314514,0.10747665166854858,data/nips2017/images/2fc17ec1fad5d947.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0081/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,82,3a7d9bd310202e93,789,659,789,624,True,True,0.05434507504105568,0.9456549249589443,0.2035531997680664,0.7964468002319336,data/nips2017/images/3a7d9bd310202e93.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0082/images/final_selected.png,place in dim library,[624],"[""library""]",True,False
vim-small,84,3b67bec3793efcb4,821,745,821,669,True,True,0.8993732929229736,0.10062670707702637,0.8890602588653564,0.11093974113464355,data/nips2017/images/3b67bec3793efcb4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0084/images/final_selected.png,a photo of steel arch bridge in the background,[821],"[""steel arch bridge""]",False,True
vim-small,85,3bd1ba0432603b28,920,88,920,605,True,True,0.6029574275016785,0.39704257249832153,0.7041289210319519,0.2958710789680481,data/nips2017/images/3bd1ba0432603b28.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0085/images/final_selected.png,place in open field,[],[],False,True
vim-small,86,3bfe9ff7b488485d,705,709,705,829,True,True,0.8990011215209961,0.1009988784790039,0.8990135192871094,0.10098648071289062,data/nips2017/images/3bfe9ff7b488485d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0086/images/final_selected.png,place in industrial yard,[],[],False,True
vim-small,87,3c970c84b598f2d9,779,596,779,974,True,True,0.7827475070953369,0.21725249290466309,0.7035913467407227,0.29640865325927734,data/nips2017/images/3c970c84b598f2d9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0087/images/final_selected.png,a photo of school bus in the background,[779],"[""school bus""]",False,True
vim-small,89,3d6e530955c60759,511,891,511,817,True,True,0.8753757476806641,0.12462425231933594,0.8771872520446777,0.12281274795532227,data/nips2017/images/3d6e530955c60759.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0089/images/final_selected.png,place in concrete tunnel,[],[],False,True
vim-small,90,3d75d9676ad6361c,150,516,150,48,True,True,0.6958469152450562,0.30415308475494385,0.6859153509140015,0.31408464908599854,data/nips2017/images/3d75d9676ad6361c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0090/images/final_selected.png,a photo of sea lion in the background,"[150,291]","[""sea lion"",""lion""]",False,True
vim-small,92,3df888fc3b1df464,954,382,954,111,True,True,0.8096951842308044,0.19030481576919556,0.489375501871109,0.510624498128891,data/nips2017/images/3df888fc3b1df464.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0092/images/final_selected.png,coated in pale wax,[],[],False,True
vim-small,93,3dfbdd066af9ca1e,820,4,820,547,True,True,0.644677996635437,0.355322003364563,0.6803849935531616,0.3196150064468384,data/nips2017/images/3dfbdd066af9ca1e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0093/images/final_selected.png,coated in soot dust,[],[],False,True
vim-small,95,3e7b01ba495f15f9,707,409,707,571,True,True,0.759894847869873,0.24010515213012695,0.6743119359016418,0.32568806409835815,data/nips2017/images/3e7b01ba495f15f9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0095/images/final_selected.png,a photo of pay-phone in the background,[707],"[""pay-phone""]",False,True
vim-small,96,3e8bf1eee7083f6e,630,682,630,879,True,True,0.931863009929657,0.06813699007034302,0.802315354347229,0.197684645652771,data/nips2017/images/3e8bf1eee7083f6e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0096/images/final_selected.png,dim the ambient light,[],[],False,True
vim-small,97,3e9496f7652e1968,468,833,468,436,True,True,0.9250660538673401,0.07493394613265991,0.8625991344451904,0.13740086555480957,data/nips2017/images/3e9496f7652e1968.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0097/images/final_selected.png,coated in matte paint,[],[],False,True
vim-small,98,3ece3c1f94e4141a,331,14,331,287,True,True,0.6118537187576294,0.3881462812423706,0.6529133319854736,0.34708666801452637,data/nips2017/images/3ece3c1f94e4141a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0098/images/final_selected.png,a photo of hare in the background,[331],"[""hare""]",False,True
vim-small,99,3eded0a8d5f16059,99,456,99,975,True,True,0.8136810660362244,0.18631893396377563,0.6783446669578552,0.3216553330421448,data/nips2017/images/3eded0a8d5f16059.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0099/images/final_selected.png,a photo of goose in the background,[99],"[""goose""]",False,True
vim-small,100,3efa3df701898afd,736,999,736,747,True,True,0.8994278907775879,0.10057210922241211,0.8264362812042236,0.17356371879577637,data/nips2017/images/3efa3df701898afd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0100/images/final_selected.png,shift to concrete floor,[],[],False,True
vim-small,101,3f8bf287f20333eb,972,712,972,976,True,True,0.4398880898952484,0.5601119101047516,0.7536907196044922,0.2463092803955078,data/nips2017/images/3f8bf287f20333eb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0101/images/final_selected.png,a photo of cliff in the background,[972],"[""cliff""]",False,True
vim-small,102,3f40eba168e5d385,514,935,514,747,True,True,0.5125587582588196,0.4874412417411804,0.6678651571273804,0.33213484287261963,data/nips2017/images/3f40eba168e5d385.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0102/images/final_selected.png,place in sunlit stable,[],[],False,True
vim-small,103,3f48b1e74589d310,652,507,652,711,True,True,0.8849684000015259,0.11503159999847412,0.5560065507888794,0.4439934492111206,data/nips2017/images/3f48b1e74589d310.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0103/images/final_selected.png,coated in polished brass,[458],"[""brass""]",False,True
vim-small,104,03f90f7138f761e8,663,489,663,497,True,True,0.9130736589431763,0.08692634105682373,0.88266921043396,0.11733078956604004,data/nips2017/images/03f90f7138f761e8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0104/images/final_selected.png,change light to dusk,[],[],False,True
vim-small,105,4a0bac33f8e81e60,406,856,406,884,True,True,0.8361316919326782,0.16386830806732178,0.8567304611206055,0.14326953887939453,data/nips2017/images/4a0bac33f8e81e60.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0105/images/final_selected.png,covered in aged parchment,[],[],False,True
vim-small,106,4a1a40a116088962,597,623,597,847,True,True,0.7850801348686218,0.21491986513137817,0.4559786021709442,0.5440213978290558,data/nips2017/images/4a1a40a116088962.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0106/images/final_selected.png,covered in worn canvas,[],[],False,True
vim-small,107,4a1a488e8a975f7c,919,832,919,974,True,True,0.925585150718689,0.07441484928131104,0.9448370933532715,0.055162906646728516,data/nips2017/images/4a1a488e8a975f7c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0107/images/final_selected.png,add light mist,[],[],False,True
vim-small,108,4a251fb6d80b5137,799,81,799,580,True,True,0.698516309261322,0.301483690738678,0.8249245882034302,0.17507541179656982,data/nips2017/images/4a251fb6d80b5137.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0108/images/final_selected.png,change lighting to dusk,[],[],False,True
vim-small,109,4abadb721e74b99b,944,780,944,580,True,True,0.3586276173591614,0.6413723826408386,0.5971835851669312,0.40281641483306885,data/nips2017/images/4abadb721e74b99b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0109/images/final_selected.png,place in sunlit meadow,[],[],False,True
vim-small,110,4aeb33c9e565a201,97,839,97,20,True,True,0.9131986498832703,0.08680135011672974,0.8033837080001831,0.1966162919998169,data/nips2017/images/4aeb33c9e565a201.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0110/images/final_selected.png,coated in wet moss,[],[],False,True
vim-small,111,4b0c9bf2584b35d3,959,78,959,923,True,True,0.9382925033569336,0.061707496643066406,0.8977786302566528,0.10222136974334717,data/nips2017/images/4b0c9bf2584b35d3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0111/images/final_selected.png,coated in golden sheen,[],[],False,True
vim-small,113,4b384c8247b56c0a,541,924,541,974,True,True,0.7728654146194458,0.2271345853805542,0.8735772371292114,0.12642276287078857,data/nips2017/images/4b384c8247b56c0a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0113/images/final_selected.png,introduce slight humidity,[],[],False,True
vim-small,114,4b8517e927f32962,865,270,865,582,True,True,0.7201770544052124,0.2798229455947876,0.8044520616531372,0.1955479383468628,data/nips2017/images/4b8517e927f32962.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0114/images/final_selected.png,place in brightly lit aisle,[],[],False,True
vim-small,115,4bb12984b41d0834,33,7,33,34,True,True,0.7496198415756226,0.25038015842437744,0.3998853266239166,0.6001146733760834,data/nips2017/images/4bb12984b41d0834.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0115/images/final_selected.png,coated in fine silt,[],[],False,True
vim-small,117,04c1bde5affb7b5b,652,679,652,497,True,True,0.311439573764801,0.688560426235199,0.4440060555934906,0.5559939444065094,data/nips2017/images/04c1bde5affb7b5b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0117/images/final_selected.png,place scene in grand hall,[579],"[""grand piano""]",False,True
vim-small,118,4c8a4414419ab0bb,661,847,661,974,True,True,0.8928093910217285,0.10719060897827148,0.833426833152771,0.166573166847229,data/nips2017/images/4c8a4414419ab0bb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0118/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,119,4ca02fd28a5e9703,995,238,995,76,True,True,0.880125880241394,0.11987411975860596,0.8341588973999023,0.16584110260009766,data/nips2017/images/4ca02fd28a5e9703.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0119/images/final_selected.png,place in dry soil,[],[],False,True
vim-small,120,04cb9de291399d15,464,450,464,574,True,True,0.6843446493148804,0.31565535068511963,0.8382792472839355,0.16172075271606445,data/nips2017/images/04cb9de291399d15.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0120/images/final_selected.png,a photo of buckle in the background,[464],"[""buckle""]",False,True
vim-small,122,4cd90a6459ce9571,718,621,718,978,True,True,0.4810962677001953,0.5189037322998047,0.5222185254096985,0.4777814745903015,data/nips2017/images/4cd90a6459ce9571.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0122/images/final_selected.png,place scene near cliffs,[],[],False,True
vim-small,123,4d0c0f35a0c00bdc,679,431,679,883,True,True,0.8337015509605408,0.16629844903945923,0.7799108028411865,0.22008919715881348,data/nips2017/images/4d0c0f35a0c00bdc.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0123/images/final_selected.png,coated in verdigris sheen,[],[],False,True
vim-small,124,4d1237ccbd9a5b4b,814,422,814,592,True,True,0.8906086087226868,0.10939139127731323,0.6610263586044312,0.33897364139556885,data/nips2017/images/4d1237ccbd9a5b4b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0124/images/final_selected.png,coated in polished chrome,[],[],False,True
vim-small,125,4d008626b4b68665,107,779,107,5,True,True,0.5192856788635254,0.4807143211364746,0.3146533668041229,0.6853466331958771,data/nips2017/images/4d008626b4b68665.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0125/images/final_selected.png,place in deep ocean trench,[],[],False,True
vim-small,126,4dc360d125c9238c,526,839,526,454,True,True,0.8864209651947021,0.11357903480529785,0.8315652012825012,0.16843479871749878,data/nips2017/images/4dc360d125c9238c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0126/images/final_selected.png,a photo of desk in the background,[526],"[""desk""]",False,True
vim-small,127,4de063bd5b838f11,1,288,1,723,True,True,0.8779787421226501,0.12202125787734985,0.5348748564720154,0.4651251435279846,data/nips2017/images/4de063bd5b838f11.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0127/images/final_selected.png,coated in iridescent sheen,[],[],False,True
vim-small,128,4e1bdcb677f21fb4,873,778,873,698,True,True,0.6038463711738586,0.39615362882614136,0.7173941135406494,0.2826058864593506,data/nips2017/images/4e1bdcb677f21fb4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0128/images/final_selected.png,place in open plaza,[],[],False,True
vim-small,129,4e34df87968bd882,338,378,338,947,True,True,0.6006909012794495,0.39930909872055054,0.6085337400436401,0.39146625995635986,data/nips2017/images/4e34df87968bd882.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0129/images/final_selected.png,coated in fine moss,[],[],False,True
vim-small,130,4edeacef9fb8ec90,718,996,718,972,True,True,0.33977919816970825,0.6602208018302917,0.4825972020626068,0.5174027979373932,data/nips2017/images/4edeacef9fb8ec90.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0130/images/final_selected.png,place scene near cliffs,[],[],False,True
vim-small,131,4f04ca75d7aafc0a,839,632,839,972,True,True,0.035463325679302216,0.9645366743206978,0.34713611006736755,0.6528638899326324,data/nips2017/images/4f04ca75d7aafc0a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0131/images/final_selected.png,place scene near canyon,[],[],False,True
vim-small,132,4f9f0b75f5b04524,57,896,57,389,True,True,0.7727473974227905,0.22725260257720947,0.7415101528167725,0.25848984718322754,data/nips2017/images/4f9f0b75f5b04524.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0132/images/final_selected.png,introduce light mist,[],[],False,True
vim-small,133,4f553b721705d008,396,2,396,397,True,True,0.9439234733581543,0.0560765266418457,0.9210151433944702,0.07898485660552979,data/nips2017/images/4f553b721705d008.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0133/images/final_selected.png,shift to murky depths,[],[],False,True
vim-small,134,4f722cab5573a5fb,884,391,884,538,True,True,0.5863525867462158,0.4136474132537842,0.6684562563896179,0.3315437436103821,data/nips2017/images/4f722cab5573a5fb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0134/images/final_selected.png,place in ancient crypt,[],[],False,True
vim-small,135,4f5464b7d4682441,975,606,975,672,True,True,0.1892044097185135,0.8107955902814865,0.537589430809021,0.462410569190979,data/nips2017/images/4f5464b7d4682441.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0135/images/final_selected.png,shift to dense forest,[],[],False,True
