model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,clean_correct,stored_attack_success,quantized_attack_success,selected_for_metrics,stored_vs_quantized_success_match,stored_status,clean_path,attack_path
vim-small,160,5d6c4759c26bae8c,546,745,546,974,True,True,True,True,True,ok,data/nips2017/images/5d6c4759c26bae8c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0160/images/final_selected.png
vim-small,161,5d23b04cc45bc37b,517,736,517,517,True,False,False,False,True,ok,data/nips2017/images/5d23b04cc45bc37b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0161/images/final_selected.png
vim-small,162,5d53f9bc389e98ad,264,467,264,232,True,True,True,True,True,ok,data/nips2017/images/5d53f9bc389e98ad.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0162/images/final_selected.png
vim-small,163,5d8085ae68e07d72,708,642,708,863,True,True,True,True,True,ok,data/nips2017/images/5d8085ae68e07d72.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0163/images/final_selected.png
vim-small,164,5d77597361d06d2b,903,91,585,570,False,True,False,False,True,ok,data/nips2017/images/5d77597361d06d2b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0164/images/final_selected.png
vim-small,165,5dbfff56258cf9e6,317,384,317,315,True,True,True,True,True,ok,data/nips2017/images/5dbfff56258cf9e6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0165/images/final_selected.png
vim-small,166,5dd8e133e66ecd3a,141,345,141,141,True,False,False,False,True,ok,data/nips2017/images/5dd8e133e66ecd3a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0166/images/final_selected.png
vim-small,167,5ec826683757ffae,22,368,22,974,True,True,True,True,True,ok,data/nips2017/images/5ec826683757ffae.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0167/images/final_selected.png
vim-small,168,5efeca6c4c233f01,760,463,760,651,True,True,True,True,True,ok,data/nips2017/images/5efeca6c4c233f01.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0168/images/final_selected.png
vim-small,169,5f3ea3c6b683fb57,772,61,772,600,True,True,True,True,True,ok,data/nips2017/images/5f3ea3c6b683fb57.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0169/images/final_selected.png
vim-small,170,05f7c084329ff0c6,972,909,972,672,True,True,True,True,True,ok,data/nips2017/images/05f7c084329ff0c6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0170/images/final_selected.png
vim-small,171,5fc906f27c8975d2,978,366,978,975,True,True,True,True,True,ok,data/nips2017/images/5fc906f27c8975d2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0171/images/final_selected.png
vim-small,172,5ff168f7d006f69c,682,105,682,987,True,True,True,True,True,ok,data/nips2017/images/5ff168f7d006f69c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0172/images/final_selected.png
vim-small,173,06a0e36c443746b5,353,231,353,352,True,True,True,True,True,ok,data/nips2017/images/06a0e36c443746b5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0173/images/final_selected.png
vim-small,174,6a50fbe8723a6a4a,562,596,562,974,True,True,True,True,True,ok,data/nips2017/images/6a50fbe8723a6a4a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0174/images/final_selected.png
vim-small,175,6a940d1bf69f1d10,557,432,557,807,True,True,True,True,True,ok,data/nips2017/images/6a940d1bf69f1d10.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0175/images/final_selected.png
vim-small,176,6ab876a15af539c4,983,610,983,973,True,True,True,True,True,ok,data/nips2017/images/6ab876a15af539c4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0176/images/final_selected.png
vim-small,177,6ac94c9244f84aa3,672,335,672,974,True,True,True,True,True,ok,data/nips2017/images/6ac94c9244f84aa3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0177/images/final_selected.png
vim-small,178,6ad1230d612d7eb7,437,679,437,900,True,True,True,True,True,ok,data/nips2017/images/6ad1230d612d7eb7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0178/images/final_selected.png
vim-small,179,6af829a442e2e0e7,129,230,127,127,False,True,False,False,True,ok,data/nips2017/images/6af829a442e2e0e7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0179/images/final_selected.png
vim-small,180,6afe58efa85756dc,928,848,928,931,True,True,True,True,True,ok,data/nips2017/images/6afe58efa85756dc.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0180/images/final_selected.png
vim-small,181,6b27728f0f816dc6,637,873,637,471,True,True,True,True,True,ok,data/nips2017/images/6b27728f0f816dc6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0181/images/final_selected.png
vim-small,182,6bb6cf032c1286c5,467,366,467,601,True,True,True,True,True,ok,data/nips2017/images/6bb6cf032c1286c5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0182/images/final_selected.png
vim-small,183,6bea02f26beef50d,708,266,708,501,True,True,True,True,True,ok,data/nips2017/images/6bea02f26beef50d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0183/images/final_selected.png
vim-small,184,6bff4ecb94f1f84e,858,865,858,974,True,True,True,True,True,ok,data/nips2017/images/6bff4ecb94f1f84e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0184/images/final_selected.png
vim-small,185,6c9f8901246faff2,628,688,628,752,True,True,True,True,True,ok,data/nips2017/images/6c9f8901246faff2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0185/images/final_selected.png
vim-small,186,6cae4a23623d142b,582,439,582,467,True,True,True,True,True,ok,data/nips2017/images/6cae4a23623d142b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0186/images/final_selected.png
vim-small,187,6cc289dc7a8fce86,157,999,157,232,True,True,True,True,True,ok,data/nips2017/images/6cc289dc7a8fce86.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0187/images/final_selected.png
vim-small,188,6d2d82bc1ba0a956,51,663,51,972,True,True,True,True,True,ok,data/nips2017/images/6d2d82bc1ba0a956.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0188/images/final_selected.png
vim-small,189,6d6078c60e59e9f4,984,796,985,985,False,True,False,False,True,ok,data/nips2017/images/6d6078c60e59e9f4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0189/images/final_selected.png
vim-small,190,6de6432b0f23ae75,104,406,104,354,True,True,True,True,True,ok,data/nips2017/images/6de6432b0f23ae75.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0190/images/final_selected.png
vim-small,191,6e840c209f5733d5,441,749,441,441,True,False,False,False,True,ok,data/nips2017/images/6e840c209f5733d5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0191/images/final_selected.png
vim-small,192,6ecbd7d19f5b9147,595,422,595,609,True,True,True,True,True,ok,data/nips2017/images/6ecbd7d19f5b9147.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0192/images/final_selected.png
vim-small,193,6efed50f84ec5e01,946,601,946,363,True,True,True,True,True,ok,data/nips2017/images/6efed50f84ec5e01.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0193/images/final_selected.png
vim-small,194,7a11ae4c1f5e790c,688,499,688,771,True,True,True,True,True,ok,data/nips2017/images/7a11ae4c1f5e790c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0194/images/final_selected.png
vim-small,195,7a51c260ca0e83e7,547,747,705,705,False,True,False,False,True,ok,data/nips2017/images/7a51c260ca0e83e7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0195/images/final_selected.png
vim-small,196,7a85f42383ec2f81,708,801,708,869,True,True,True,True,True,ok,data/nips2017/images/7a85f42383ec2f81.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0196/images/final_selected.png
vim-small,197,7a291389e67a8a07,416,636,416,702,True,True,True,True,True,ok,data/nips2017/images/7a291389e67a8a07.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0197/images/final_selected.png
vim-small,198,7b6a9bf5b175e3b2,557,598,557,879,True,True,True,True,True,ok,data/nips2017/images/7b6a9bf5b175e3b2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0198/images/final_selected.png
vim-small,199,7b6cc934fda859fa,306,652,306,960,True,True,True,True,True,ok,data/nips2017/images/7b6cc934fda859fa.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0199/images/final_selected.png
vim-small,200,7b6e963025eaeb66,993,659,993,992,True,True,True,True,True,ok,data/nips2017/images/7b6e963025eaeb66.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0200/images/final_selected.png
vim-small,201,7b8413ef241118df,547,484,565,565,False,True,False,False,True,ok,data/nips2017/images/7b8413ef241118df.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0201/images/final_selected.png
vim-small,202,7b71925e989ee1d8,933,34,933,924,True,True,True,True,True,ok,data/nips2017/images/7b71925e989ee1d8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0202/images/final_selected.png
vim-small,203,7c3b0d93654b39cd,707,427,707,877,True,True,True,True,True,ok,data/nips2017/images/7c3b0d93654b39cd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0203/images/final_selected.png
vim-small,204,7c5ea6f89e6e2733,819,586,819,417,True,True,True,True,True,ok,data/nips2017/images/7c5ea6f89e6e2733.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0204/images/final_selected.png
vim-small,205,7c249a944594a62e,989,619,989,997,True,True,True,True,True,ok,data/nips2017/images/7c249a944594a62e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0205/images/final_selected.png
vim-small,206,7c754696067fdfa9,764,468,764,634,True,True,True,True,True,ok,data/nips2017/images/7c754696067fdfa9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0206/images/final_selected.png
vim-small,207,7ca714cdcd5d36d9,779,105,779,974,True,True,True,True,True,ok,data/nips2017/images/7ca714cdcd5d36d9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0207/images/final_selected.png
vim-small,208,7d2a7bca22967f29,734,599,734,627,True,True,True,True,True,ok,data/nips2017/images/7d2a7bca22967f29.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0208/images/final_selected.png
vim-small,209,7d2e9b03ec1b630b,400,534,400,887,True,True,True,True,True,ok,data/nips2017/images/7d2e9b03ec1b630b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0209/images/final_selected.png
vim-small,210,7d7a8e41b8d0577e,964,181,415,809,False,True,False,False,True,ok,data/nips2017/images/7d7a8e41b8d0577e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0210/images/final_selected.png
vim-small,211,7d253f78ef6f029a,682,91,682,863,True,True,True,True,True,ok,data/nips2017/images/7d253f78ef6f029a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0211/images/final_selected.png
vim-small,212,7d833ac8ab852bd2,51,150,51,9,True,True,True,True,True,ok,data/nips2017/images/7d833ac8ab852bd2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0212/images/final_selected.png
vim-small,213,7d4186ce0332245d,975,935,975,449,True,True,True,True,True,ok,data/nips2017/images/7d4186ce0332245d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0213/images/final_selected.png
vim-small,214,7d599306068f4594,716,513,716,449,True,True,True,True,True,ok,data/nips2017/images/7d599306068f4594.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0214/images/final_selected.png
vim-small,215,7e0fb7f80ffa514b,654,404,654,407,True,True,True,True,True,ok,data/nips2017/images/7e0fb7f80ffa514b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0215/images/final_selected.png
vim-small,216,7e4c41563370bed1,718,944,718,908,True,True,True,True,True,ok,data/nips2017/images/7e4c41563370bed1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0216/images/final_selected.png
vim-small,217,7e5c847bafc4d50c,908,528,908,744,True,True,True,True,True,ok,data/nips2017/images/7e5c847bafc4d50c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0217/images/final_selected.png
vim-small,218,7e73c7adc520e406,132,85,132,134,True,True,True,True,True,ok,data/nips2017/images/7e73c7adc520e406.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0218/images/final_selected.png
vim-small,219,7f3c20f487834846,407,882,407,654,True,True,True,True,True,ok,data/nips2017/images/7f3c20f487834846.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0219/images/final_selected.png
vim-small,220,7f842d0c1e747334,304,795,304,305,True,True,True,True,True,ok,data/nips2017/images/7f842d0c1e747334.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0220/images/final_selected.png
vim-small,221,7f045354f4577c16,557,969,557,412,True,True,True,True,True,ok,data/nips2017/images/7f045354f4577c16.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0221/images/final_selected.png
vim-small,222,7fd7ce3eb2bf9944,99,112,99,138,True,True,True,True,True,ok,data/nips2017/images/7fd7ce3eb2bf9944.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0222/images/final_selected.png
vim-small,223,8a02b6196885c394,759,446,759,745,True,True,True,True,True,ok,data/nips2017/images/8a02b6196885c394.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0223/images/final_selected.png
vim-small,224,8a82ddd7ab76efbb,510,907,510,554,True,True,True,True,True,ok,data/nips2017/images/8a82ddd7ab76efbb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0224/images/final_selected.png
vim-small,225,8af30e5c3fa48a08,695,70,695,412,True,True,True,True,True,ok,data/nips2017/images/8af30e5c3fa48a08.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0225/images/final_selected.png
vim-small,226,8b7a5446dae48ac1,308,362,309,319,False,True,False,False,True,ok,data/nips2017/images/8b7a5446dae48ac1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0226/images/final_selected.png
vim-small,227,8b47d72b39b2bd33,525,96,525,908,True,True,True,True,True,ok,data/nips2017/images/8b47d72b39b2bd33.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0227/images/final_selected.png
vim-small,228,8bb7d10e97694eb5,142,392,142,360,True,True,True,True,True,ok,data/nips2017/images/8bb7d10e97694eb5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0228/images/final_selected.png
vim-small,229,8c5b5bc0f39e2e06,897,252,897,778,True,True,True,True,True,ok,data/nips2017/images/8c5b5bc0f39e2e06.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0229/images/final_selected.png
vim-small,230,8c6edf1ddfb61102,888,122,888,821,True,True,True,True,True,ok,data/nips2017/images/8c6edf1ddfb61102.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0230/images/final_selected.png
vim-small,231,8c8bc30a62a1ee23,303,1,303,317,True,True,True,True,True,ok,data/nips2017/images/8c8bc30a62a1ee23.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0231/images/final_selected.png
vim-small,232,8c609b06a60af060,498,290,498,698,True,True,True,True,True,ok,data/nips2017/images/8c609b06a60af060.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0232/images/final_selected.png
vim-small,233,8c975de17f3247d1,649,525,649,972,True,True,True,True,True,ok,data/nips2017/images/8c975de17f3247d1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0233/images/final_selected.png
vim-small,234,8d17aa69b4fd7b45,406,589,406,919,True,True,True,True,True,ok,data/nips2017/images/8d17aa69b4fd7b45.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0234/images/final_selected.png
vim-small,235,8d86fae18afef4e0,37,78,37,35,True,True,True,True,True,ok,data/nips2017/images/8d86fae18afef4e0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0235/images/final_selected.png
vim-small,236,8d90c523b27410a7,320,562,320,319,True,True,True,True,True,ok,data/nips2017/images/8d90c523b27410a7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0236/images/final_selected.png
vim-small,237,8d68931ba23fdeb7,841,799,841,885,True,True,True,True,True,ok,data/nips2017/images/8d68931ba23fdeb7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0237/images/final_selected.png
vim-small,238,8da3593258ae27cb,580,398,580,738,True,True,True,True,True,ok,data/nips2017/images/8da3593258ae27cb.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0238/images/final_selected.png
vim-small,239,8df3dc0c3fef1824,950,842,950,931,True,True,True,True,True,ok,data/nips2017/images/8df3dc0c3fef1824.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0239/images/final_selected.png
vim-small,240,8e9e976fc98e3cfa,665,739,665,518,True,True,True,True,True,ok,data/nips2017/images/8e9e976fc98e3cfa.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0240/images/final_selected.png
vim-small,241,8e3324c208eb9a3b,821,740,821,417,True,True,True,True,True,ok,data/nips2017/images/8e3324c208eb9a3b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0241/images/final_selected.png
vim-small,242,8e89734ed940e222,656,793,656,436,True,True,True,True,True,ok,data/nips2017/images/8e89734ed940e222.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0242/images/final_selected.png
vim-small,243,8f5e0855ca8de8ea,467,715,936,936,False,True,False,False,True,ok,data/nips2017/images/8f5e0855ca8de8ea.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0243/images/final_selected.png
vim-small,244,8f5eda0b6a910b43,949,917,949,957,True,True,True,True,True,ok,data/nips2017/images/8f5eda0b6a910b43.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0244/images/final_selected.png
vim-small,245,8f07c92f0af97807,805,107,805,600,True,True,True,True,True,ok,data/nips2017/images/8f07c92f0af97807.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0245/images/final_selected.png
vim-small,246,8f9c1e4fd9f4cb2e,16,497,16,94,True,True,True,True,True,ok,data/nips2017/images/8f9c1e4fd9f4cb2e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0246/images/final_selected.png
vim-small,247,8f97e3fface13e4d,471,547,471,516,True,True,True,True,True,ok,data/nips2017/images/8f97e3fface13e4d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0247/images/final_selected.png
vim-small,248,08fbf75e60a6efb7,483,665,483,649,True,True,True,True,True,ok,data/nips2017/images/08fbf75e60a6efb7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0248/images/final_selected.png
vim-small,249,9a1c67f467b9beea,302,89,302,307,True,True,True,True,True,ok,data/nips2017/images/9a1c67f467b9beea.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0249/images/final_selected.png
vim-small,250,9a5913e0fb6d0866,766,203,766,913,True,True,True,True,True,ok,data/nips2017/images/9a5913e0fb6d0866.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0250/images/final_selected.png
vim-small,251,9a49001b63903f72,768,803,805,979,False,True,False,False,True,ok,data/nips2017/images/9a49001b63903f72.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0251/images/final_selected.png
vim-small,252,9ab953cce5c7f879,442,366,442,497,True,True,True,True,True,ok,data/nips2017/images/9ab953cce5c7f879.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0252/images/final_selected.png
vim-small,253,9aba31a4b2404aa5,911,494,911,840,True,True,True,True,True,ok,data/nips2017/images/9aba31a4b2404aa5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0253/images/final_selected.png
vim-small,254,9b4cab2ffb0c0754,974,962,974,744,True,True,True,True,True,ok,data/nips2017/images/9b4cab2ffb0c0754.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0254/images/final_selected.png
vim-small,255,9c0e25e2f72438e8,511,505,511,511,True,False,False,False,True,ok,data/nips2017/images/9c0e25e2f72438e8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0255/images/final_selected.png
vim-small,256,9c509bfb75167fb0,640,747,640,640,True,False,False,False,True,ok,data/nips2017/images/9c509bfb75167fb0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0256/images/final_selected.png
vim-small,257,9cf861a657c27cec,582,896,582,782,True,True,True,True,True,ok,data/nips2017/images/9cf861a657c27cec.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0257/images/final_selected.png
vim-small,258,9d5ef11ec55123e5,99,512,99,975,True,True,True,True,True,ok,data/nips2017/images/9d5ef11ec55123e5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0258/images/final_selected.png
vim-small,259,9d4674c86096e4bd,661,613,661,586,True,True,True,True,True,ok,data/nips2017/images/9d4674c86096e4bd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0259/images/final_selected.png
vim-small,260,9d55997552acf0de,259,198,259,232,True,True,True,True,True,ok,data/nips2017/images/9d55997552acf0de.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0260/images/final_selected.png
vim-small,261,9db1070b1b9f03d2,323,869,323,319,True,True,True,True,True,ok,data/nips2017/images/9db1070b1b9f03d2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0261/images/final_selected.png
vim-small,262,9ee13ecd8d6727c0,497,553,497,406,True,True,True,True,True,ok,data/nips2017/images/9ee13ecd8d6727c0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0262/images/final_selected.png
vim-small,263,9f3afb58c061c290,980,753,88,910,False,True,False,False,True,ok,data/nips2017/images/9f3afb58c061c290.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0263/images/final_selected.png
vim-small,264,9f6fe669276f04cf,919,696,919,884,True,True,True,True,True,ok,data/nips2017/images/9f6fe669276f04cf.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0264/images/final_selected.png
vim-small,265,9f55ac35ce9703e5,8,193,8,83,True,True,True,True,True,ok,data/nips2017/images/9f55ac35ce9703e5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0265/images/final_selected.png
vim-small,266,9fbeb797de1e1639,762,510,762,424,True,True,True,True,True,ok,data/nips2017/images/9fbeb797de1e1639.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0266/images/final_selected.png
vim-small,267,9fe19d5c6dab83a3,454,804,454,624,True,True,True,True,True,ok,data/nips2017/images/9fe19d5c6dab83a3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0267/images/final_selected.png
vim-small,268,10bc8784a5eb8843,743,209,743,399,True,True,True,True,True,ok,data/nips2017/images/10bc8784a5eb8843.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0268/images/final_selected.png
vim-small,269,10db986bad48a9d5,893,133,777,549,False,True,False,False,True,ok,data/nips2017/images/10db986bad48a9d5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0269/images/final_selected.png
vim-small,270,11afa51200515f9a,825,566,825,649,True,True,True,True,True,ok,data/nips2017/images/11afa51200515f9a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0270/images/final_selected.png
vim-small,271,11c53fe6feb856c6,476,765,541,843,False,True,False,False,True,ok,data/nips2017/images/11c53fe6feb856c6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0271/images/final_selected.png
vim-small,272,12cf4de43c70273e,814,832,814,659,True,True,True,True,True,ok,data/nips2017/images/12cf4de43c70273e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0272/images/final_selected.png
vim-small,273,12fb008451be82d4,582,554,582,943,True,True,True,True,True,ok,data/nips2017/images/12fb008451be82d4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0273/images/final_selected.png
vim-small,274,014f0024918a7b6f,9,884,9,9,True,False,False,False,True,ok,data/nips2017/images/014f0024918a7b6f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0274/images/final_selected.png
vim-small,275,15d27dbdc9eeda7f,468,764,751,817,False,True,False,False,True,ok,data/nips2017/images/15d27dbdc9eeda7f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0275/images/final_selected.png
